STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-02-17,0.0,",,I",,,15.8,"H,,S",18.9,",,I",12.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-02-18,0.0,",,I",,,13.3,"H,,S",18.2,",,I",9.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-02-19,0.0,",,I",,,13.3,"H,,S",17.4,",,I",8.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-02-21,18.0,",,I",,,14.3,"H,,S",16.7,",,I",12.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-02-23,0.0,",,I",,,13.2,"H,,S",17.3,",,I",10.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-02-25,0.0,",,I",,,11.7,"H,,S",16.6,",,I",5.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-02-27,1.0,",,I",,,12.9,"H,,S",17.1,",,I",9.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-02-28,0.0,",,I",,,12.6,"H,,S",16.6,",,I",7.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-01,0.0,",,I",,,13.4,"H,,S",19.4,",,I",4.8,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-02,0.0,",,I",,,16.8,"H,,S",23.5,",,I",11.2,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-03,0.0,",,I",,,16.6,"H,,S",20.4,",,I",13.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-04,0.0,",,I",,,14.3,"H,,S",20.6,",,I",6.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-06,0.0,",,I",,,12.9,"H,,S",17.5,",,I",7.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-07,0.0,",,I",,,13.0,"H,,S",18.2,",,I",8.7,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-08,0.0,",,I",,,13.8,"H,,S",19.5,",,I",6.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-09,0.0,",,I",,,13.1,"H,,S",15.5,",,I",10.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-10,0.0,",,I",,,12.7,"H,,S",16.3,",,I",7.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-11,0.0,",,I",,,13.9,"H,,S",20.0,",,I",6.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-13,0.0,",,I",,,13.3,"H,,S",18.5,",,I",6.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-15,0.0,",,I",,,12.7,"H,,S",15.3,",,I",10.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-16,0.0,",,I",,,11.4,"H,,S",16.5,",,I",4.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-17,0.0,",,I",,,13.0,"H,,S",17.6,",,I",7.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-18,0.0,",,I",,,15.9,"H,,S",24.3,",,I",7.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-19,0.0,",,I",,,14.8,"H,,S",17.1,",,I",13.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-20,0.0,",,I",,,15.5,"H,,S",21.7,",,I",8.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-23,0.0,",,I",,,13.4,"H,,S",17.9,",,I",8.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-24,0.0,",,I",,,11.9,"H,,S",15.4,",,I",7.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-26,0.0,",,I",,,16.0,"H,,S",18.1,",,I",14.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-27,0.5,",,I",,,17.2,"H,,S",24.9,",,I",14.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-28,0.0,",,I",,,18.3,"H,,S",23.4,",,I",14.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-30,0.0,",,I",,,29.6,"H,,S",34.5,",,I",19.8,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-03-31,14.0,",,I",,,21.0,"H,,S",26.6,",,I",15.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-01,2.0,",,I",,,17.7,"H,,S",20.5,",,I",15.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-02,0.0,",,I",,,16.9,"H,,S",21.0,",,I",13.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-03,0.3,",,I",,,17.3,"H,,S",20.6,",,I",14.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-05,0.0,",,I",,,15.9,"H,,S",19.4,",,I",12.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-06,0.5,",,I",,,16.6,"H,,S",17.4,",,I",16.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-08,0.0,",,I",,,16.6,"H,,S",21.0,",,I",1.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-10,0.0,",,I",,,23.3,"H,,S",31.8,",,I",16.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-11,0.0,",,I",,,18.2,"H,,S",20.6,",,I",15.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-13,0.0,",,I",,,25.5,"H,,S",35.6,",,I",17.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-16,0.0,",,I",,,16.3,"H,,S",18.6,",,I",14.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-17,0.0,",,I",,,17.3,"H,,S",20.1,",,I",14.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-18,0.0,",,I",,,18.0,"H,,S",20.5,",,I",15.7,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-21,0.0,",,I",,,18.1,"H,,S",22.6,",,I",12.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-22,0.0,",,I",,,16.2,"H,,S",18.6,",,I",14.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-23,0.0,",,I",,,16.9,"H,,S",19.4,",,I",15.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-24,0.0,",,I",,,16.4,"H,,S",18.9,",,I",14.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-25,0.0,",,I",,,16.1,"H,,S",21.3,",,I",9.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-28,8.9,",,I",,,15.0,"H,,S",19.8,",,I",10.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-29,0.3,",,I",,,15.3,"H,,S",19.0,",,I",11.2,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-04-30,0.0,",,I",,,18.7,"H,,S",24.4,",,I",12.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-01,0.0,",,I",,,17.3,"H,,S",20.6,",,I",14.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-02,0.0,",,I",,,17.2,"H,,S",19.3,",,I",15.2,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-03,0.0,",,I",,,16.9,"H,,S",20.7,",,I",11.8,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-07,0.0,",,I",,,19.9,"H,,S",22.3,",,I",18.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-10,1.0,",,I",,,20.0,"H,,S",21.3,",,I",18.8,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-11,0.0,",,I",,,18.9,"H,,S",19.9,",,I",18.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-12,0.5,",,I",,,20.6,"H,,S",22.8,",,I",18.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-14,0.0,",,I",,,20.4,"H,,S",23.3,",,I",17.7,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-15,0.0,",,I",,,19.1,"H,,S",23.0,",,I",13.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-17,0.0,",,I",,,19.2,"H,,S",22.1,",,I",14.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-18,0.0,",,I",,,19.9,"H,,S",22.1,",,I",17.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-19,0.0,",,I",,,19.6,"H,,S",21.8,",,I",18.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-20,0.0,",,I",,,19.8,"H,,S",22.4,",,I",17.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-22,0.0,",,I",,,19.7,"H,,S",22.8,",,I",15.2,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-23,0.0,",,I",,,19.4,"H,,S",22.8,",,I",14.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-27,0.0,",,I",,,21.0,"H,,S",23.2,",,I",19.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-28,0.0,",,I",,,21.4,"H,,S",25.4,",,I",17.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-05-29,0.0,",,I",,,21.3,"H,,S",24.3,",,I",17.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-02,0.0,",,I",,,22.1,"H,,S",24.1,",,I",20.7,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-04,0.0,",,I",,,22.3,"H,,S",24.3,",,I",20.7,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-06,0.0,",,I",,,22.3,"H,,S",25.5,",,I",18.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-07,0.0,",,I",,,22.9,"H,,S",25.4,",,I",21.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-08,0.0,",,I",,,22.8,"H,,S",26.3,",,I",19.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-09,0.0,",,I",,,23.1,"H,,S",25.9,",,I",18.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-10,0.0,",,I",,,24.1,"H,,S",28.1,",,I",19.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-11,0.0,",,I",,,23.9,"H,,S",26.1,",,I",22.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-13,0.0,",,I",,,25.3,"H,,S",27.5,",,I",23.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-14,0.0,",,I",,,25.5,"H,,S",29.9,",,I",23.2,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-15,0.0,",,I",,,24.2,"H,,S",27.5,",,I",19.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-16,0.0,",,I",,,25.0,"H,,S",27.9,",,I",20.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-17,0.0,",,I",,,25.7,"H,,S",29.4,",,I",22.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-18,0.0,",,I",,,26.9,"H,,S",30.2,",,I",22.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-19,0.0,",,I",,,27.2,"H,,S",31.1,",,I",24.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-21,0.0,",,I",,,31.1,"H,,S",37.4,",,I",25.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-23,0.0,",,I",,,29.8,"H,,S",33.3,",,I",24.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-24,0.0,",,I",,,30.3,"H,,S",35.5,",,I",26.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-25,0.0,",,I",,,31.3,"H,,S",37.4,",,I",25.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-27,0.0,",,I",,,28.4,"H,,S",30.6,",,I",26.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-06-29,0.0,",,I",,,25.8,"H,,S",29.9,",,I",23.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-01,0.0,",,I",,,26.8,"H,,S",30.6,",,I",22.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-02,0.0,",,I",,,26.8,"H,,S",29.2,",,I",25.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-04,0.0,",,I",,,27.7,"H,,S",31.7,",,I",25.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-05,0.0,",,I",,,26.5,"H,,S",29.9,",,I",21.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-06,0.0,",,I",,,29.1,"H,,S",35.9,",,I",20.8,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-07,0.0,",,I",,,32.8,"H,,S",43.2,",,I",24.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-08,0.0,",,I",,,31.1,"H,,S",39.7,",,I",24.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-09,0.0,",,I",,,27.4,"H,,S",29.5,",,I",26.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-10,0.0,",,I",,,26.9,"H,,S",29.7,",,I",22.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-11,0.0,",,I",,,28.2,"H,,S",33.4,",,I",21.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-12,0.0,",,I",,,34.2,"H,,S",42.3,",,I",23.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-13,0.0,",,I",,,29.3,"H,,S",32.1,",,I",15.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-14,0.0,",,I",,,29.6,"H,,S",33.8,",,I",24.8,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-15,0.0,",,I",,,30.3,"H,,S",33.9,",,I",25.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-16,0.0,",,I",,,30.7,"H,,S",36.1,",,I",24.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-17,0.0,",,I",,,31.6,"H,,S",35.5,",,I",27.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-18,0.0,",,I",,,29.6,"H,,S",31.4,",,I",27.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-19,0.0,",,I",,,29.7,"H,,S",34.2,",,I",26.7,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-20,0.0,",,I",,,28.1,"H,,S",31.0,",,I",26.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-22,0.0,",,I",,,32.3,"H,,S",42.0,",,I",24.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-23,0.0,",,I",,,29.4,"H,,S",32.1,",,I",27.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-24,0.0,",,I",,,29.0,"H,,S",32.8,",,I",25.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-25,0.0,",,I",,,27.7,"H,,S",31.4,",,I",24.2,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-26,0.0,",,I",,,28.2,"H,,S",30.9,",,I",24.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-28,0.0,",,I",,,29.6,"H,,S",35.7,",,I",23.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-29,0.0,",,I",,,32.6,"H,,S",39.4,",,I",24.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-07-30,0.0,",,I",,,33.8,"H,,S",43.2,",,I",24.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-01,0.0,",,I",,,34.1,"H,,S",42.5,",,I",25.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-02,0.0,",,I",,,34.4,"H,,S",42.9,",,I",27.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-06,0.0,",,I",,,29.3,"H,,S",31.7,",,I",27.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-07,0.0,",,I",,,29.4,"H,,S",32.2,",,I",27.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-09,0.0,",,I",,,27.3,"H,,S",29.6,",,I",25.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-12,0.0,",,I",,,27.3,"H,,S",30.3,",,I",22.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-14,0.0,",,I",,,26.7,"H,,S",30.9,",,I",22.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-15,0.0,",,I",,,27.9,"H,,S",32.5,",,I",23.8,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-16,0.0,",,I",,,28.0,"H,,S",31.6,",,I",24.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-17,0.0,",,I",,,28.0,"H,,S",32.8,",,I",21.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-18,0.0,",,I",,,28.8,"H,,S",32.1,",,I",25.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-19,0.0,",,I",,,27.6,"H,,S",30.6,",,I",24.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-20,0.0,",,I",,,27.8,"H,,S",32.5,",,I",23.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-21,0.0,",,I",,,29.9,"H,,S",35.8,",,I",23.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-23,0.0,",,I",,,27.9,"H,,S",30.2,",,I",24.7,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-24,0.0,",,I",,,27.3,"H,,S",32.1,",,I",24.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-25,0.0,",,I",,,28.4,"H,,S",30.9,",,I",25.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-26,0.0,",,I",,,26.8,"H,,S",34.4,",,I",22.7,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-27,0.0,",,I",,,28.0,"H,,S",32.0,",,I",23.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-28,0.0,",,I",,,28.6,"H,,S",32.1,",,I",26.2,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-29,0.0,",,I",,,27.8,"H,,S",33.1,",,I",24.8,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-30,0.0,",,I",,,27.1,"H,,S",30.2,",,I",22.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-08-31,0.0,",,I",,,27.9,"H,,S",31.2,",,I",23.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-01,0.0,",,I",,,31.7,"H,,S",42.2,",,I",23.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-02,0.0,",,I",,,25.2,"H,,S",27.6,",,I",22.2,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-03,0.0,",,I",,,27.1,"H,,S",31.4,",,I",23.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-04,0.0,",,I",,,27.7,"H,,S",32.5,",,I",22.8,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-05,0.0,",,I",,,27.3,"H,,S",30.5,",,I",24.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-06,0.0,",,I",,,26.6,"H,,S",31.3,",,I",22.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-10,0.0,",,I",,,27.7,"H,,S",30.3,",,I",26.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-11,0.0,",,I",,,27.6,"H,,S",31.1,",,I",24.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-13,143.0,",,I",,,23.9,"H,,S",26.7,",,I",19.7,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-14,0.3,",,I",,,25.0,"H,,S",27.6,",,I",21.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-15,0.0,",,I",,,24.1,"H,,S",28.4,",,I",20.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-17,0.0,",,I",,,25.8,"H,,S",28.9,",,I",23.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-18,0.0,",,I",,,25.6,"H,,S",28.9,",,I",22.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-19,0.0,",,I",,,26.3,"H,,S",30.4,",,I",22.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-20,0.0,",,I",,,26.6,"H,,S",30.9,",,I",22.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-24,0.0,",,I",,,26.8,"H,,S",29.4,",,I",22.7,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-25,0.0,",,I",,,26.4,"H,,S",29.3,",,I",22.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-27,0.0,",,I",,,26.9,"H,,S",29.5,",,I",25.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-28,0.0,",,I",,,27.3,"H,,S",30.0,",,I",26.2,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-09-29,0.0,",,I",,,26.8,"H,,S",29.2,",,I",24.7,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-04,0.0,",,I",,,26.4,"H,,S",29.6,",,I",22.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-05,0.0,",,I",,,25.1,"H,,S",28.4,",,I",22.3,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-06,0.0,",,I",,,27.2,"H,,S",33.7,",,I",21.2,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-07,0.0,",,I",,,26.2,"H,,S",32.0,",,I",21.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-08,0.0,",,I",,,24.6,"H,,S",27.2,",,I",22.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-09,0.0,",,I",,,24.3,"H,,S",28.0,",,I",19.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-10,0.0,",,I",,,25.1,"H,,S",29.2,",,I",21.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-11,0.5,",,I",,,24.6,"H,,S",27.1,",,I",22.1,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-13,0.0,",,I",,,24.4,"H,,S",30.6,",,I",19.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-14,0.0,",,I",,,25.0,"H,,S",32.5,",,I",18.6,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-15,0.0,",,I",,,23.6,"H,,S",26.2,",,I",19.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-17,0.0,",,I",,,22.2,"H,,S",27.0,",,I",17.9,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-18,0.0,",,I",,,23.3,"H,,S",27.4,",,I",18.2,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-19,0.0,",,I",,,23.7,"H,,S",27.9,",,I",19.5,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-22,1.0,",,I",,,20.6,"H,,S",24.1,",,I",16.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-23,0.0,",,I",,,21.3,"H,,S",28.3,",,I",16.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-24,0.0,",,I",,,22.3,"H,,S",24.2,",,I",17.2,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-25,0.0,",,I",,,20.3,"H,,S",21.7,",,I",17.7,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-26,1.0,",,I",,,18.5,"H,,S",21.9,",,I",15.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-27,0.0,",,I",,,18.9,"H,,S",22.2,",,I",15.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-29,7.9,",,I",,,18.0,"H,,S",22.4,",,I",15.0,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-10-30,0.0,",,I",,,20.0,"H,,S",23.4,",,I",13.4,",,I"
TS000060765,"GABES, TS",33.88,10.1,4.0,1982-11-01,0.0,",,I",,,20.9,"H,,S",21.8,",,I",20.5,",,I"
